"","gene","pvalue","log2FoldChange","stat","padj"
"396","G0396",0.982371402186804,0.00100272427863703,0.0140009333641921,0.999943905168657
"397","G0397",0.967397575242404,0.154524499488694,0.188938844833061,0.999943905168657
"398","G0398",0.993914029686103,0.0563274861508495,0.0394485228807268,0.999943905168657
"399","G0399",0.716555042715427,-0.0928810613242559,-0.172707603148964,0.999943905168657
"400","G0400",0.884856735982247,-0.371399587816558,-0.420622906136401,0.999943905168657
"401","G0401",0.832578272151952,0.00348706760625853,-0.10441976570075,0.999943905168657
"402","G0402",0.434417993140293,-0.434444895114718,-0.63460753081434,0.999943905168657
"403","G0403",0.522705315050685,-0.892994457061904,-0.722649207863488,0.999943905168657
"404","G0404",0.962593764499451,0.261461543536119,0.290466114425201,0.999943905168657
"405","G0405",0.955450480965849,-0.0493769182030598,-0.121472840937694,0.999943905168657
"406","G0406",0.717963641793265,-0.313566940545051,-0.461899786087467,0.999943905168657
"407","G0407",0.909462745541005,0.0670942243300417,0.0881328460272153,0.999943905168657
"408","G0408",0.974527158282827,-0.11115613797008,-0.221890298225668,0.999943905168657
"409","G0409",0.994654754889492,0.142736445535219,0.211353590587594,0.999943905168657
"410","G0410",0.942346261550829,-0.0342202834606405,-0.148729744633431,0.999943905168657
"411","G0411",0.935552113940501,-0.0454097630577885,-0.0891679523797813,0.999943905168657
"412","G0412",0.991988141111088,-0.00179120680344423,0.0220364810977951,0.999943905168657
"413","G0413",0.868209961541685,-0.0420613538017393,-0.161109810082864,0.999943905168657
"414","G0414",0.998541086965901,-0.155470466671555,-0.100715635388174,0.999943905168657
"415","G0415",0.984998337209626,-0.157063438290341,-0.301762941353032,0.999943905168657
"416","G0416",0.950435947757488,-0.0448587159088551,-0.0928885143538033,0.999943905168657
"417","G0417",0.955532737964324,-0.0281312309499752,-0.0959145109610171,0.999943905168657
"418","G0418",0.971756101191223,-0.0962202113380802,-0.144443548459828,0.999943905168657
"419","G0419",0.971475178583846,-0.01285100547581,-0.0268572721127737,0.999943905168657
"420","G0420",0.997701147602749,0.106767955585541,0.130403636827377,0.999943905168657
"421","G0421",0.999561826101286,-0.00534461543920749,0.0116245026682579,0.999943905168657
"422","G0422",3.50678480747235e-103,2.48173401708664,6.63941073334342,3.48574409862751e-101
"423","G0423",0.916286025146163,-0.165188529096087,-0.199430645796997,0.999943905168657
"424","G0424",0.905623535423356,-0.074428943507356,-0.131996013443586,0.999943905168657
"425","G0425",0.901382885070354,-0.0590198024923739,-0.0217111588861554,0.999943905168657
"426","G0426",0.870121498418291,-0.197195450928945,-0.250952803731997,0.999943905168657
"427","G0427",0.631288566621147,-0.391452423671505,-0.338480372795588,0.999943905168657
"428","G0428",0.972106962636722,0.0759706546618114,-0.00369489776351357,0.999943905168657
"429","G0429",0.969270289583336,-0.11342923398003,-0.256224369406931,0.999943905168657
"430","G0430",0.129241881892922,-1.44683270336672,-1.03387658188194,0.999943905168657
"431","G0431",0.917376719544085,-0.142436134288374,-0.0760910784816395,0.999943905168657
"432","G0432",0.765712970349245,-0.348463186845608,-0.306412841402775,0.999943905168657
"433","G0433",0.994507235932038,0.00307075972731269,-0.0743186074790824,0.999943905168657
"434","G0434",0.946324625116562,-0.201830662831686,-0.230679194797158,0.999943905168657
"435","G0435",0.929471198999393,-0.0916712629667476,-0.187851596494553,0.999943905168657
"436","G0436",0.209756019986109,-1.28256063506214,-1.00620685670098,0.999943905168657
"437","G0437",0.642039370614362,-0.00693575101260866,0.018320711586943,0.999943905168657
"438","G0438",0.93549658105928,-0.276554339350476,-0.367194673353536,0.999943905168657
