"","sgRNA","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4377","G0438_4377",3.21148252326811,-0.274310729604544,0.830264361344109,-0.33038962332487,0.74110558114021,NA
"4378","G0438_4378",7.78726430241695,-0.35176399484329,0.544945347918615,-0.645503253100206,0.518601110833785,0.999993667531981
"4379","G0438_4379",4.7518751160238,-0.661168466583526,0.694803954423423,-0.951589959116152,0.341304975765121,0.999993667531981
"4380","G0438_4380",3.51616037822554,-0.352160395095723,0.775980238290469,-0.453826499333995,0.64995370906582,NA
"4381","G0439_4381",3.93859679892555,-0.656588873049567,0.72651058561794,-0.903756787646941,0.366124379862233,NA
"4382","G0439_4382",1.75817239362748,-0.304335452121334,1.05786389639278,-0.287688665015501,0.773585067391799,NA
"4383","G0439_4383",3.0225264254806,0.0421217589425231,0.811537918751775,0.0519036239333222,0.958605486688918,NA
"4384","G0439_4384",5.83218571081476,0.117893028801078,0.584691264589586,0.201632957324633,0.84020367815074,0.999993667531981
"4385","G0439_4385",9.09215227506913,-0.0132281736359012,0.5063476192236,-0.0261246881266756,0.979157885503094,0.999993667531981
"4386","G0439_4386",13.6296974731853,0.470507408585598,0.420114424916671,1.11995061507094,0.262734807476868,0.999993667531981
"4387","G0439_4387",0.0950083921644828,-0.3953855725149,3.5338115409304,-0.111886434218504,0.910913452985295,NA
"4388","G0439_4388",0.808391740869597,-0.578776461846967,1.73698419678139,-0.333207672769523,0.738977526728,NA
"4389","G0439_4389",4.54191832209382,-0.319482845589956,0.68312558468904,-0.46767805620307,0.640014835856476,NA
"4390","G0439_4390",22.9483429069469,-0.0739960303800015,0.327151471053623,-0.226182783594676,0.821059260368653,0.999993667531981
"4391","G0440_4391",3.07750208799749,-1.31580542059376,0.883218297568222,-1.48978505564999,0.136280761776628,NA
"4392","G0440_4392",4.02625015877042,0.364330070410802,0.711911574175528,0.51176309478145,0.608816822032429,NA
"4393","G0440_4393",6.34130793078278,0.457657662539315,0.572084549425702,0.799982560267959,0.423720901523389,0.999993667531981
"4394","G0440_4394",7.93362457028802,-0.404522023009202,0.547362637024455,-0.739038428359385,0.459883662936175,0.999993667531981
"4395","G0440_4395",3.84805415289367,0.0657694549024667,0.751313840147552,0.0875392564171985,0.930242883072631,NA
"4396","G0440_4396",8.33917597573579,-0.45736787375549,0.500385964825209,-0.914030180513265,0.360700987395828,0.999993667531981
"4397","G0440_4397",3.62935341957112,-0.59292180634064,0.774937711665918,-0.765121889688411,0.444198966325685,NA
"4398","G0440_4398",1.23750855514383,1.1584085981489,1.26284092272985,0.917303658203278,0.358983540963732,NA
"4399","G0440_4399",14.114794583989,0.177284478382682,0.39787634549625,0.445576824029496,0.655902954747876,0.999993667531981
"4400","G0440_4400",12.372944878405,-0.527344877792597,0.434336382860595,-1.21413931367995,0.22469452970061,0.999993667531981
"4401","G0441_4401",3.99545591870527,-0.846587113886014,0.735970632386203,-1.15030012969562,0.250020277427245,NA
"4402","G0441_4402",6.91779041678166,-0.461687843974963,0.571031392816074,-0.808515695955214,0.418793774094139,0.999993667531981
"4403","G0441_4403",8.99015002524325,0.250187950304943,0.511443629247976,0.489179913479063,0.624714328894591,0.999993667531981
"4404","G0441_4404",13.3597538902975,0.166588376846606,0.422443136926371,0.394345089989334,0.693326277721235,0.999993667531981
"4405","G0441_4405",5.68112673710945,-0.43685914087784,0.624592747089745,-0.699430377495352,0.484283109093431,0.999993667531981
"4406","G0441_4406",2.9608028283138,-1.78862205230245,0.920711411769045,-1.94265220289364,0.0520581949434074,NA
"4407","G0441_4407",11.7997517334521,-0.308831121245124,0.487074939413851,-0.634052578473393,0.526046509234128,0.999993667531981
"4408","G0441_4408",0.60721399428998,1.21607014860612,1.73814021311625,0.69963869394971,0.484152971447937,NA
"4409","G0441_4409",5.7798496497286,-0.900043456448935,0.706439361049075,-1.27405621214587,0.202643495306298,0.999993667531981
"4410","G0441_4410",10.7407314763552,-0.034626072242876,0.445084674358234,-0.0777965952047287,0.937989854875298,0.999993667531981
