sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
G0577_5766	G0577	4.5488/12.811/5.4242/14.864	7.5412/10.368/2.0487/8.0402	8.2929	6.0158	-0.40551	28.616	22.695	0.47797	0.28721	0.71279	0.57442	0.9999	False
G0886_8852	G0886	16.376/4.7199/13.56/8.494	10.558/6.3801/5.1218/8.0402	9.7262	7.2608	-0.37679	28.5	26.618	0.47786	0.29545	0.70455	0.59089	0.9999	False
G0661_6601	G0661	1.8195/0/2.7121/0	3.0165/0.79751/3.0731/0	0.38201	0.87061	0.43674	2.5959	1.0455	0.47786	0.50999	0.49001	0.98001	0.9999	True
G0249_2486	G0249	4.5488/4.0456/6.3282/4.247	1.5082/2.3925/8.1948/2.6801	4.7173	3.0007	-0.51507	1.0986	12.91	0.47775	0.24498	0.75502	0.48997	0.9999	False
G0013_129	G0013	6.3684/4.0456/6.3282/4.247	4.5247/5.5826/11.268/8.0402	5.132	6.9224	0.36959	1.641	14.045	0.47775	0.65403	0.34597	0.69195	0.9999	True
G0355_3545	G0355	7.2781/6.0684/7.2323/2.1235	1.5082/1.595/6.1461/8.0402	5.1191	3.3312	-0.49857	6.3338	14.01	0.47769	0.25236	0.74764	0.50472	0.9999	False
G0594_5938	G0594	5.4586/6.7427/2.7121/4.247	1.5082/3.9875/4.0974/2.6801	4.5436	2.8595	-0.52242	3.0386	12.435	0.47759	0.24154	0.75846	0.48309	0.9999	False
G0561_5605	G0561	1.8195/3.3714/4.5202/0	6.033/3.9875/9.2192/0	1.2246	2.0985	0.47802	5.7743	3.3514	0.47736	0.57693	0.42307	0.84614	0.9999	True
G0685_6847	G0685	26.383/12.811/19.889/8.494	24.132/11.963/25.609/16.08	15.468	18.573	0.24925	64.794	42.331	0.47733	0.68065	0.31935	0.6387	0.9999	True
G0631_6303	G0631	0.90976/5.3942/1.8081/4.247	4.5247/6.3801/1.0244/0	2.5045	1.2549	-0.63618	4.8049	6.8542	0.47732	0.1772	0.8228	0.35441	0.9999	False
G0489_4882	G0489	5.4586/6.7427/5.4242/10.617	10.558/4.7851/11.268/10.72	6.7887	8.8457	0.3381	6.0976	18.579	0.47721	0.66403	0.33597	0.67193	0.9999	True
G0660_6595	G0660	1.8195/4.0456/0.90403/4.247	1.5082/6.3801/2.0487/0	2.3276	1.1233	-0.64819	2.9734	6.3701	0.47717	0.16843	0.83157	0.33686	0.9999	False
G0048_479	G0048	1.8195/3.3714/1.8081/8.494	4.5247/5.5826/2.0487/8.0402	3.1331	4.5303	0.42013	10.759	8.5745	0.47715	0.63083	0.36917	0.73833	0.9999	True
G0513_5125	G0513	1.8195/2.0228/3.6161/0	6.033/3.9875/5.1218/0	1.0093	1.8021	0.47982	3.166	2.7622	0.47703	0.56511	0.43489	0.86977	0.9999	True
G0102_1012	G0102	2.7293/2.0228/1.8081/0	0/0/0/5.3601	0.93466	0.17183	-0.72331	2.0137	2.5579	0.47696	0.051656	0.94834	0.10331	0.9999	False
G0300_2994	G0300	5.4586/2.0228/4.5202/8.494	1.5082/1.595/5.1218/5.3601	4.5525	2.8692	-0.5211	7.5856	12.459	0.47689	0.24201	0.75799	0.48401	0.9999	False
G0364_3637	G0364	6.3684/2.0228/2.7121/8.494	6.033/3.19/7.1705/8.0402	4.1681	5.7785	0.39134	10.092	11.407	0.47682	0.64467	0.35533	0.71065	0.9999	True
G0963_9626	G0963	11.827/7.417/10.848/12.741	19.607/11.963/9.2192/13.4	10.496	13.051	0.28954	5.4721	28.724	0.47671	0.67506	0.32494	0.64988	0.9999	True
G0528_5279	G0528	2.7293/3.3714/8.1363/6.3705	4.5247/6.3801/7.1705/8.0402	4.6831	6.3896	0.37881	6.7699	12.816	0.47666	0.64978	0.35022	0.70044	0.9999	True
G0438_4375	G0438	2.7293/1.3485/1.8081/2.1235	0/0.79751/3.0731/2.6801	1.942	0.84328	-0.67453	0.34096	5.3148	0.47659	0.14626	0.85374	0.29252	0.9999	False
G0582_5818	G0582	9.0976/2.6971/6.3282/8.494	1.5082/4.7851/7.1705/5.3601	6.04	4.1024	-0.4644	8.8765	16.53	0.47657	0.26644	0.73356	0.53289	0.9999	False
G0119_1183	G0119	8.1879/16.183/9.9444/4.247	6.033/15.95/2.0487/8.0402	8.6613	6.3416	-0.39613	25.975	23.704	0.47647	0.29017	0.70983	0.58033	0.9999	False
G0269_2688	G0269	0.90976/2.6971/1.8081/6.3705	6.033/3.19/1.0244/0	2.33	1.1273	-0.64653	6.2498	6.3767	0.4763	0.16893	0.83107	0.33787	0.9999	False
G0712_7112	G0712	2.7293/6.7427/2.7121/2.1235	3.0165/7.9751/5.1218/0	3.217	1.804	-0.58875	4.7064	8.804	0.47622	0.20656	0.79344	0.41312	0.9999	False
G0049_487	G0049	7.2781/2.0228/3.6161/2.1235	9.0494/1.595/4.0974/8.0402	3.2728	4.6978	0.41522	6.3479	8.9569	0.47614	0.63266	0.36734	0.73468	0.9999	True
G0329_3286	G0329	6.3684/4.7199/7.2323/8.494	7.5412/0.79751/12.292/5.3601	6.5576	4.5413	-0.4477	2.5392	17.946	0.47595	0.27283	0.72717	0.54566	0.9999	False
G0083_822	G0083	1.8195/6.0684/3.6161/2.1235	0/5.5826/3.0731/5.3601	3.045	1.6714	-0.59858	3.9394	8.3334	0.47585	0.20057	0.79943	0.40114	0.9999	False
G0105_1041	G0105	2.7293/6.0684/1.8081/4.247	6.033/3.9875/2.0487/10.72	3.3686	4.8135	0.41221	3.6349	9.2191	0.47585	0.63401	0.36599	0.73199	0.9999	True
G0411_4109	G0411	1.8195/2.0228/3.6161/2.1235	4.5247/0.79751/5.1218/0	2.3088	1.1133	-0.6468	0.6882	6.3187	0.47559	0.16813	0.83187	0.33626	0.9999	False
G0059_588	G0059	8.1879/4.7199/5.4242/4.247	4.5247/8.7726/13.317/5.3601	5.4653	7.3045	0.36119	3.1514	14.957	0.47557	0.65568	0.34432	0.68865	0.9999	True
G0699_6981	G0699	3.6391/2.0228/4.5202/6.3705	7.5412/3.9875/5.1218/5.3601	3.8248	5.3627	0.39918	3.4152	10.467	0.47536	0.64006	0.35994	0.71988	0.9999	True
G0776_7755	G0776	4.5488/7.417/4.5202/2.1235	4.5247/6.3801/5.1218/8.0402	4.2528	5.8742	0.3881	4.9017	11.639	0.47526	0.64497	0.35503	0.71006	0.9999	True
G0331_3307	G0331	2.7293/2.6971/0/4.247	3.0165/1.595/0/0	1.2619	0.37941	-0.71348	4.9054	3.4535	0.47487	0.091667	0.90833	0.18333	0.9999	False
G0528_5276	G0528	10.007/8.7655/9.9444/4.247	13.574/11.165/12.292/5.3601	7.8089	10.004	0.32101	7.6654	21.371	0.47487	0.66739	0.33261	0.66521	0.9999	True
G0800_7991	G0800	9.0976/2.0228/5.4242/4.247	7.5412/3.19/1.0244/2.6801	4.5533	2.8774	-0.51828	9.3022	12.461	0.47477	0.24286	0.75714	0.48572	0.9999	False
G0687_6864	G0687	7.2781/6.7427/7.2323/12.741	3.0165/5.5826/9.2192/8.0402	8.2033	5.9542	-0.40428	8.1742	22.45	0.47469	0.28781	0.71219	0.57562	0.9999	False
G0635_6341	G0635	0/4.7199/3.6161/2.1235	0/2.3925/0/2.6801	1.3127	0.41307	-0.71073	6.4319	3.5924	0.47463	0.096907	0.90309	0.19381	0.9999	False
G0589_5883	G0589	1.8195/2.6971/0.90403/2.1235	1.5082/2.3925/1.0244/0	1.7607	0.71936	-0.68315	0.58193	4.8185	0.47438	0.13485	0.86515	0.2697	0.9999	False
G0183_1829	G0183	8.1879/6.7427/6.3282/14.864	6.033/5.5826/4.0974/10.72	8.4942	6.2075	-0.39755	16.144	23.246	0.47428	0.28992	0.71008	0.57984	0.9999	False
G0298_2979	G0298	11.827/17.531/12.656/19.111	18.099/13.558/6.1461/13.4	14.967	11.932	-0.30412	12.983	40.96	0.47418	0.31102	0.68898	0.62204	0.9999	False
G0350_3493	G0350	6.3684/8.7655/5.4242/10.617	6.033/7.1776/7.1705/2.6801	7.5333	5.3805	-0.41945	5.612	20.617	0.47414	0.28289	0.71711	0.56577	0.9999	False
G0448_4475	G0448	5.4586/10.788/4.5202/8.494	13.574/14.355/6.1461/5.3601	6.9016	8.9612	0.33418	8.4654	18.888	0.47391	0.66332	0.33668	0.67337	0.9999	True
G0505_5043	G0505	10.917/6.0684/4.5202/8.494	13.574/9.5701/5.1218/10.72	7.1073	9.1971	0.33086	8.0701	19.451	0.47383	0.66422	0.33578	0.67157	0.9999	True
G0668_6674	G0668	10.007/8.0913/9.0403/8.494	3.0165/8.7726/5.1218/13.4	8.8802	6.5446	-0.3891	0.68928	24.303	0.47377	0.29248	0.70752	0.58497	0.9999	False
G0463_4629	G0463	19.105/24.948/16.273/8.494	12.066/20.735/20.487/5.3601	16.03	12.892	-0.29377	48.614	43.869	0.47368	0.31253	0.68747	0.62506	0.9999	False
G0864_8635	G0864	16.376/15.508/10.848/10.617	21.115/14.355/11.268/18.76	13.08	15.913	0.26451	9.2676	35.796	0.47356	0.67745	0.32255	0.64511	0.9999	True
G0886_8851	G0886	1.8195/0.67427/0.90403/2.1235	4.5247/1.595/1.0244/2.6801	1.2496	2.1249	0.4741	0.51296	3.4199	0.47327	0.57621	0.42379	0.84758	0.9999	True
G0120_1191	G0120	4.5488/5.3942/2.7121/8.494	9.0494/3.19/8.1948/8.0402	4.8845	6.6144	0.37183	6.0401	13.367	0.47317	0.6502	0.3498	0.6996	0.9999	True
G0899_8983	G0899	13.646/6.0684/5.4242/4.247	10.558/7.9751/8.1948/8.0402	6.6175	8.631	0.33837	18.917	18.11	0.47314	0.66165	0.33835	0.6767	0.9999	True
G0613_6127	G0613	18.195/16.183/19.889/21.235	6.033/25.52/22.536/16.08	18.779	15.389	-0.2713	4.7818	51.394	0.47297	0.3151	0.6849	0.6302	0.9999	False
G0875_8747	G0875	0.90976/2.6971/1.8081/2.1235	1.5082/0.79751/3.0731/0	1.7605	0.72265	-0.68032	0.57831	4.8181	0.47284	0.13554	0.86446	0.27108	0.9999	False
G0237_2367	G0237	2.7293/3.3714/4.5202/4.247	10.558/3.9875/3.0731/5.3601	3.6476	5.1415	0.40209	0.68007	9.9826	0.4728	0.63672	0.36328	0.72656	0.9999	True
G0501_5005	G0501	1.8195/1.3485/2.7121/0	0/2.3925/0/0	0.84035	0.12344	-0.71206	1.8089	2.2998	0.47274	0.040066	0.95993	0.080131	0.9999	False
G0293_2930	G0293	8.1879/18.88/18.081/29.729	18.099/20.735/18.438/24.121	16.99	20.213	0.23775	81.505	46.497	0.47265	0.67973	0.32027	0.64054	0.9999	True
G0775_7742	G0775	9.0976/9.4398/10.848/14.864	13.574/9.5701/13.317/18.76	10.85	13.425	0.28369	7.0586	29.693	0.47255	0.67416	0.32584	0.65167	0.9999	True
G0766_7658	G0766	2.7293/3.3714/2.7121/0	0/1.595/2.0487/0	1.1891	0.33686	-0.71152	3.6225	3.2544	0.47245	0.085105	0.9149	0.17021	0.9999	False
G0158_1574	G0158	16.376/2.6971/0.90403/4.247	7.5412/1.595/7.1705/8.0402	3.6659	5.1618	0.40119	56.815	10.033	0.47226	0.63675	0.36325	0.72651	0.9999	True
G0944_9438	G0944	8.1879/10.114/14.465/10.617	12.066/6.3801/4.0974/13.4	10.622	8.0755	-0.35676	6.9829	29.068	0.47224	0.30132	0.69868	0.60264	0.9999	False
G0440_4399	G0440	19.105/17.531/11.752/14.864	18.099/20.735/13.317/24.121	15.555	18.636	0.24624	10.482	42.569	0.47223	0.67887	0.32113	0.64226	0.9999	True
G0361_3610	G0361	11.827/5.3942/2.7121/12.741	15.082/1.595/4.0974/5.3601	6.8745	4.828	-0.43418	26.153	18.814	0.47181	0.27773	0.72227	0.55545	0.9999	False
G0286_2852	G0286	23.654/23.6/19.889/10.617	18.099/18.343/21.511/32.161	18.535	21.894	0.22889	38.79	50.726	0.47159	0.67991	0.32009	0.64018	0.9999	True
G0031_309	G0031	5.4586/0.67427/2.7121/6.3705	3.0165/3.19/7.1705/0	2.8748	1.5524	-0.60228	7.9215	7.8675	0.47147	0.19586	0.80414	0.39172	0.9999	False
G0130_1292	G0130	2.7293/5.3942/4.5202/0	6.033/3.19/0/0	1.537	0.57022	-0.69218	9.1868	4.2065	0.4714	0.11883	0.88117	0.23766	0.9999	False
G0617_6165	G0617	7.2781/3.3714/5.4242/0	1.5082/15.95/1.0244/2.6801	1.8394	2.8971	0.45678	16.053	5.0341	0.47138	0.59856	0.40144	0.80289	0.9999	True
G0145_1445	G0145	25.473/22.925/18.081/25.482	15.082/15.153/21.511/26.801	22.776	19.055	-0.24555	12.222	62.332	0.47133	0.31737	0.68263	0.63474	0.9999	False
G0284_2835	G0284	15.466/16.183/17.177/14.864	15.082/14.355/9.2192/13.4	15.899	12.791	-0.2933	0.99012	43.513	0.4713	0.31324	0.68676	0.62648	0.9999	False
G0944_9433	G0944	4.5488/1.3485/2.7121/6.3705	7.5412/5.5826/3.0731/0	3.2271	1.8266	-0.58058	5.1407	8.8316	0.47124	0.20897	0.79103	0.41794	0.9999	False
G0328_3279	G0328	4.5488/2.6971/2.7121/2.1235	3.0165/2.3925/8.1948/5.3601	2.9028	4.2309	0.42254	1.1318	7.9442	0.47119	0.62432	0.37568	0.75135	0.9999	True
G0804_8034	G0804	2.7293/6.7427/8.1363/4.247	3.0165/3.9875/9.2192/18.76	5.0311	6.7788	0.36714	6.1617	13.769	0.47102	0.65059	0.34941	0.69883	0.9999	True
G0966_9654	G0966	2.7293/2.0228/6.3282/4.247	7.5412/2.3925/3.0731/10.72	3.4993	4.9568	0.40485	3.7783	9.5766	0.47099	0.63393	0.36607	0.73215	0.9999	True
G0379_3786	G0379	21.834/20.902/14.465/19.111	30.165/17.545/21.511/21.441	18.848	22.229	0.22696	10.808	51.582	0.47081	0.67972	0.32028	0.64056	0.9999	True
G0447_4467	G0447	11.827/5.3942/8.1363/6.3705	16.591/5.5826/5.1218/18.76	7.5873	9.731	0.3215	8.1888	20.764	0.47043	0.66491	0.33509	0.67018	0.9999	True
G0746_7459	G0746	4.5488/2.0228/3.6161/2.1235	4.5247/3.19/5.1218/0	2.905	1.5789	-0.59857	1.5323	7.9502	0.47031	0.19754	0.80246	0.39509	0.9999	False
G0483_4827	G0483	6.3684/5.3942/11.752/4.247	4.5247/6.3801/5.1218/2.6801	6.4414	4.467	-0.44482	11.375	17.628	0.47025	0.2737	0.7263	0.5474	0.9999	False
G0538_5375	G0538	17.286/21.577/22.601/36.099	19.607/21.533/28.682/45.561	23.49	27.259	0.20651	67.314	64.286	0.47005	0.6803	0.3197	0.6394	0.9999	True
G0392_3915	G0392	12.737/14.16/24.409/14.864	21.115/14.355/16.39/26.801	15.997	19.105	0.24229	28.683	43.779	0.46976	0.67822	0.32178	0.64355	0.9999	True
G0695_6945	G0695	6.3684/3.3714/2.7121/6.3705	16.591/6.3801/6.1461/0	4.3959	2.7669	-0.51847	3.8915	12.03	0.46965	0.24156	0.75844	0.48311	0.9999	False
G0016_157	G0016	0.90976/4.7199/2.7121/2.1235	1.5082/5.5826/2.0487/0	2.2487	1.0838	-0.64067	2.71	6.1541	0.46959	0.16753	0.83247	0.33505	0.9999	False
G0747_7462	G0747	3.6391/2.0228/0/0	1.5082/6.3801/1.0244/0	0.43078	0.94042	0.43956	4.3996	1.1789	0.46937	0.51178	0.48822	0.97644	0.9999	True
G0220_2198	G0220	22.744/16.183/6.3282/8.494	9.0494/14.355/5.1218/10.72	11.873	9.1975	-0.3361	59.639	32.493	0.46932	0.3065	0.6935	0.613	0.9999	False
G0824_8240	G0824	12.737/10.114/9.9444/14.864	12.066/6.3801/4.0974/21.441	11.748	9.0884	-0.33761	5.5374	32.152	0.46911	0.30622	0.69378	0.61244	0.9999	False
G0918_9176	G0918	19.105/16.183/16.273/19.111	13.574/13.558/14.341/16.08	17.609	14.353	-0.27749	2.7721	48.192	0.46905	0.31569	0.68431	0.63138	0.9999	False
G0136_1351	G0136	31.842/24.274/27.121/29.729	27.148/18.343/22.536/29.481	28.097	23.985	-0.21983	10.752	76.895	0.46898	0.31908	0.68092	0.63816	0.9999	False
G0204_2036	G0204	2.7293/4.7199/0.90403/2.1235	0/1.595/4.0974/2.6801	2.249	1.0859	-0.6393	2.7203	6.1548	0.4688	0.16788	0.83212	0.33577	0.9999	False
G0327_3261	G0327	8.1879/13.485/15.369/14.864	7.5412/15.153/10.244/8.0402	12.606	9.853	-0.32615	11.009	34.499	0.4687	0.30863	0.69137	0.61726	0.9999	False
G0163_1621	G0163	34.571/42.479/34.353/29.729	28.657/37.483/29.706/26.801	34.996	30.41	-0.19659	28.111	95.775	0.46856	0.31957	0.68043	0.63915	0.9999	False
G0559_5587	G0559	36.391/40.456/23.505/21.235	43.739/41.47/18.438/37.521	29.282	33.477	0.18715	91.175	80.137	0.46855	0.68013	0.31987	0.63973	0.9999	True
G0760_7600	G0760	3.6391/9.4398/4.5202/12.741	4.5247/9.5701/4.0974/2.6801	6.6825	4.6796	-0.43579	19.415	18.288	0.46836	0.27706	0.72294	0.55412	0.9999	False
G0780_7797	G0780	4.5488/4.7199/5.4242/6.3705	4.5247/9.5701/5.1218/10.72	5.2198	6.9899	0.36131	0.68865	14.285	0.46834	0.65105	0.34895	0.69791	0.9999	True
G0459_4588	G0459	2.7293/4.0456/2.7121/2.1235	3.0165/3.9875/0/5.3601	2.8264	1.524	-0.60028	0.6677	7.7351	0.46829	0.19525	0.80475	0.3905	0.9999	False
G0465_4649	G0465	4.5488/3.3714/0/4.247	6.033/3.19/0/0	1.5275	0.57022	-0.68672	7.4192	4.1802	0.46818	0.11951	0.88049	0.23902	0.9999	False
G0057_567	G0057	8.1879/8.7655/10.848/8.494	7.5412/10.368/11.268/18.76	9.0185	11.344	0.30109	1.4592	24.681	0.468	0.6686	0.3314	0.66281	0.9999	True
G0040_396	G0040	6.3684/12.811/11.752/10.617	10.558/17.545/12.292/10.72	10.049	12.501	0.28922	8.134	27.501	0.46769	0.67089	0.32911	0.65822	0.9999	True
G0723_7226	G0723	8.1879/12.137/17.177/12.741	12.066/13.558/12.292/24.121	12.147	14.844	0.26915	13.774	33.244	0.46768	0.67427	0.32573	0.65146	0.9999	True
G0059_589	G0059	3.6391/0.67427/0.90403/6.3705	3.0165/0/1.0244/2.6801	1.9825	0.89347	-0.65549	8.2911	5.4256	0.46754	0.15288	0.84712	0.30575	0.9999	False
G0110_1091	G0110	3.6391/8.0913/9.0403/6.3705	4.5247/3.19/5.1218/5.3601	6.4238	4.4638	-0.44226	5.7947	17.58	0.46747	0.27456	0.72544	0.54912	0.9999	False
G0501_5009	G0501	0.90976/0/4.5202/2.1235	0/0/0/5.3601	0.9092	0.17183	-0.7042	5.1134	2.4882	0.46745	0.052813	0.94719	0.10563	0.9999	False
G0981_9807	G0981	7.2781/4.7199/8.1363/8.494	1.5082/3.9875/7.1705/13.4	6.9832	4.94	-0.4265	2.9405	19.111	0.46737	0.28048	0.71952	0.56096	0.9999	False
G0467_4668	G0467	5.4586/2.6971/6.3282/14.864	4.5247/3.9875/1.0244/16.08	6.1188	4.2064	-0.45136	29.558	16.745	0.46734	0.27097	0.72903	0.54195	0.9999	False
G0620_6196	G0620	2.7293/2.6971/4.5202/6.3705	6.033/0.79751/1.0244/5.3601	3.8219	2.311	-0.54231	3.1473	10.459	0.46716	0.22867	0.77133	0.45734	0.9999	False
G0618_6177	G0618	7.2781/10.114/13.56/4.247	15.082/4.7851/14.341/10.72	8.079	10.276	0.31259	16.505	22.11	0.46714	0.66545	0.33455	0.66909	0.9999	True
G0399_3990	G0399	3.6391/2.0228/2.7121/2.1235	3.0165/2.3925/5.1218/0	2.5542	1.3192	-0.61593	0.55657	6.9902	0.46713	0.18391	0.81609	0.36783	0.9999	False
G0760_7593	G0760	4.5488/5.3942/11.752/4.247	3.0165/3.19/10.244/2.6801	5.923	4.0438	-0.45688	12.986	16.21	0.46675	0.26869	0.73131	0.53738	0.9999	False
G0811_8101	G0811	5.4586/1.3485/5.4242/2.1235	4.5247/0/4.0974/5.3601	3.0536	1.7043	-0.58391	5.0587	8.3568	0.46673	0.2047	0.7953	0.4094	0.9999	False
G0708_7071	G0708	6.3684/8.0913/1.8081/6.3705	6.033/6.3801/1.0244/2.6801	4.9573	3.2385	-0.4911	7.9092	13.567	0.46664	0.25384	0.74616	0.50768	0.9999	False
G0049_481	G0049	22.744/29.668/29.833/23.358	24.132/34.293/33.804/29.481	26.187	30.136	0.19567	15.088	71.667	0.46648	0.67925	0.32075	0.6415	0.9999	True
G0735_7350	G0735	16.376/7.417/14.465/8.494	12.066/5.5826/14.341/5.3601	11.058	8.4925	-0.34515	19.904	30.263	0.46638	0.30504	0.69496	0.61007	0.9999	False
G0616_6159	G0616	8.1879/4.0456/8.1363/12.741	12.066/5.5826/5.1218/2.6801	7.6641	5.5285	-0.4083	13.122	20.975	0.46631	0.28689	0.71311	0.57379	0.9999	False
G0862_8612	G0862	16.376/2.6971/7.2323/2.1235	6.033/6.3801/3.0731/18.76	5.1355	6.8834	0.36165	48.586	14.054	0.46626	0.64957	0.35043	0.70086	0.9999	True
G0680_6798	G0680	3.6391/0.67427/1.8081/4.247	1.5082/1.595/5.1218/0	2.1137	0.99228	-0.64418	3.0144	5.7845	0.46625	0.1614	0.8386	0.32279	0.9999	False
G0724_7233	G0724	14.556/11.463/8.1363/10.617	9.0494/9.5701/7.1705/8.0402	10.959	8.4066	-0.34638	7.0925	29.993	0.46611	0.3048	0.6952	0.60959	0.9999	False
G0598_5975	G0598	32.752/30.342/29.833/16.988	39.214/25.52/32.779/26.801	26.644	30.622	0.19401	51.464	72.916	0.46596	0.67909	0.32091	0.64182	0.9999	True
G0402_4013	G0402	11.827/5.3942/6.3282/4.247	9.0494/1.595/5.1218/5.3601	6.4415	4.4856	-0.43994	11.643	17.629	0.46584	0.27538	0.72462	0.55077	0.9999	False
G0577_5767	G0577	2.7293/0.67427/0/0	1.5082/0.79751/0/2.6801	0.28472	0.69591	0.4006	2.0966	0.7792	0.46582	0.48814	0.51186	0.97627	0.9999	True
G0995_9945	G0995	12.737/6.0684/10.848/6.3705	15.082/3.19/17.414/16.08	8.5542	10.808	0.3055	11.235	23.411	0.46572	0.66644	0.33356	0.66712	0.9999	True
G0380_3794	G0380	6.3684/10.114/8.1363/6.3705	9.0494/3.9875/9.2192/2.6801	7.6031	5.4792	-0.40904	3.2111	20.808	0.46561	0.28667	0.71333	0.57333	0.9999	False
G0033_323	G0033	4.5488/8.0913/8.1363/4.247	7.5412/8.7726/7.1705/8.0402	5.9765	7.8589	0.34462	4.7221	16.356	0.46545	0.65515	0.34485	0.68971	0.9999	True
G0428_4273	G0428	4.5488/8.0913/4.5202/8.494	6.033/7.1776/5.1218/18.76	6.1357	8.0425	0.34166	4.8379	16.792	0.46532	0.65605	0.34395	0.6879	0.9999	True
G0981_9809	G0981	8.1879/8.0913/4.5202/4.247	12.066/6.3801/9.2192/5.3601	5.9766	7.8584	0.34453	4.8248	16.356	0.4653	0.65509	0.34491	0.68982	0.9999	True
G0888_8878	G0888	2.7293/0/2.7121/4.247	3.0165/0.79751/3.0731/2.6801	1.2637	2.1287	0.46689	4.9142	3.4585	0.46514	0.57302	0.42698	0.85395	0.9999	True
G0070_696	G0070	33.661/28.994/27.121/31.852	36.198/25.52/26.633/18.76	30.302	26.068	-0.20969	8.5064	82.929	0.465	0.32067	0.67933	0.64134	0.9999	False
G0468_4677	G0468	6.3684/2.0228/5.4242/0	0/3.19/7.1705/0	1.5596	0.59934	-0.67842	13.569	4.2681	0.46479	0.12375	0.87625	0.2475	0.9999	False
G0290_2891	G0290	4.5488/6.7427/8.1363/2.1235	7.5412/7.1776/6.1461/5.3601	4.8129	6.4992	0.36748	7.3573	13.172	0.46465	0.64622	0.35378	0.70756	0.9999	True
G0682_6812	G0682	14.556/10.788/9.0403/8.494	9.0494/13.558/3.0731/10.72	10.481	7.9932	-0.35236	7.5751	28.684	0.46454	0.3036	0.6964	0.6072	0.9999	False
G0486_4858	G0486	4.5488/2.0228/0.90403/2.1235	1.5082/2.3925/3.0731/0	2.0665	0.96198	-0.64428	2.5061	5.6555	0.46445	0.1594	0.8406	0.31881	0.9999	False
G0553_5525	G0553	5.4586/6.0684/0.90403/8.494	1.5082/7.1776/8.1948/10.72	4.0473	5.5931	0.38542	11.91	11.077	0.46444	0.63834	0.36166	0.72333	0.9999	True
G0153_1527	G0153	2.7293/6.0684/3.6161/14.864	3.0165/11.165/5.1218/16.08	5.4815	7.2799	0.35329	33.146	15.001	0.46433	0.65143	0.34857	0.69714	0.9999	True
G0546_5460	G0546	5.4586/6.0684/0.90403/4.247	6.033/3.9875/2.0487/10.72	3.3976	4.8135	0.40268	6.1068	9.2983	0.46432	0.62969	0.37031	0.74062	0.9999	True
G0300_2995	G0300	2.7293/6.0684/0/4.247	1.5082/2.3925/2.0487/5.3601	1.5596	2.5187	0.45913	10.451	4.2683	0.46424	0.58542	0.41458	0.82916	0.9999	True
G0148_1478	G0148	5.4586/0.67427/1.8081/2.1235	1.5082/0/2.0487/2.6801	1.9671	0.89002	-0.65067	4.6371	5.3836	0.46423	0.15338	0.84662	0.30677	0.9999	False
G0237_2369	G0237	11.827/22.925/11.752/4.247	10.558/24.723/11.268/10.72	10.806	13.331	0.27957	63.943	29.574	0.46422	0.67104	0.32896	0.65792	0.9999	True
G0381_3810	G0381	0.90976/4.0456/1.8081/0	0/3.19/0/0	0.84537	0.1395	-0.69551	3.9624	2.3135	0.46407	0.045185	0.95481	0.090371	0.9999	False
G0612_6113	G0612	14.556/7.417/16.273/14.864	7.5412/7.9751/10.244/16.08	12.718	9.9807	-0.32107	16.241	34.805	0.46393	0.31063	0.68937	0.62125	0.9999	False
G0359_3590	G0359	4.5488/2.0228/0/2.1235	1.5082/1.595/0/0	1.1171	0.30633	-0.69656	4.9526	3.0572	0.46369	0.081223	0.91878	0.16245	0.9999	False
G0402_4016	G0402	10.007/1.3485/5.4242/2.1235	1.5082/1.595/3.0731/2.6801	3.562	2.1144	-0.55069	17.327	9.7483	0.46363	0.22278	0.77722	0.44555	0.9999	False
G0012_111	G0012	4.5488/7.417/9.9444/6.3705	6.033/7.9751/4.0974/2.6801	6.8034	4.803	-0.42729	5.1709	18.619	0.46358	0.28013	0.71987	0.56026	0.9999	False
G0479_4786	G0479	11.827/12.811/16.273/12.741	18.099/13.558/20.487/13.4	13.314	16.112	0.25761	3.8486	36.436	0.46358	0.67406	0.32594	0.65188	0.9999	True
G0777_7770	G0777	2.7293/1.3485/1.8081/0	0/0/3.0731/0	0.84037	0.13734	-0.69434	1.823	2.2999	0.46358	0.044678	0.95532	0.089357	0.9999	False
G0982_9811	G0982	1.8195/5.3942/6.3282/12.741	4.5247/1.595/4.0974/5.3601	5.3318	3.5611	-0.47324	22.743	14.592	0.46355	0.26137	0.73863	0.52274	0.9999	False
G0968_9672	G0968	10.917/10.114/10.848/2.1235	3.0165/7.9751/10.244/2.6801	7.1346	5.0866	-0.41843	20.696	19.525	0.46347	0.28339	0.71661	0.56678	0.9999	False
G0649_6486	G0649	1.8195/4.0456/1.8081/6.3705	6.033/0/2.0487/8.0402	3.0483	1.7098	-0.57916	5.0265	8.3424	0.46344	0.20588	0.79412	0.41177	0.9999	False
G0226_2256	G0226	7.2781/3.3714/2.7121/4.247	1.5082/0.79751/3.0731/10.72	4.1065	2.5532	-0.52319	4.1879	11.238	0.46332	0.23746	0.76254	0.47492	0.9999	False
G0681_6803	G0681	13.646/18.88/15.369/14.864	6.033/14.355/13.317/21.441	15.576	12.552	-0.29066	5.0619	42.629	0.46328	0.31575	0.68425	0.6315	0.9999	False
