sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
G0843_8422	G0843	33.863/16.61/50.009/59.164	36.117/12.574/47.599/57.535	35.931	33.417	-0.10171	371.86	173.46	0.19087	0.42247	0.57753	0.84495	0.99996	False
G0349_3484	G0349	140.74/95.045/98.955/121.39	144.47/98.661/108.65/121.57	112.59	117.14	0.056641	454.58	568.06	0.19083	0.57567	0.42433	0.84866	0.99996	True
G0225_2246	G0225	189.42/260.22/250.05/279.5	168.55/250.52/266.97/272.83	242.27	235.5	-0.040723	1520.6	1259.4	0.19079	0.42435	0.57565	0.84869	0.99996	False
G0534_5340	G0534	98.414/55.366/93.634/77.525	109.36/50.298/98.303/88.158	79.307	83.096	0.066523	382.23	394.74	0.19074	0.57562	0.42438	0.84876	0.99996	True
G0583_5828	G0583	68.784/63.671/57.457/61.204	100.33/68.676/48.634/56.607	62.646	65.998	0.074059	22.574	308.98	0.19072	0.57555	0.42445	0.8489	0.99996	True
G0330_3300	G0330	144.98/106.12/101.08/56.104	111.36/111.24/85.886/68.671	96.653	92.455	-0.063403	1362.8	484.78	0.1907	0.42438	0.57562	0.84876	0.99996	False
G0595_5944	G0595	231.75/173.48/248.98/193.81	254.83/181.85/201.78/183.74	209.87	203.59	-0.043625	1196.8	1084.9	0.1907	0.42438	0.57562	0.84876	0.99996	False
G0769_7685	G0769	14.815/11.073/17.024/17.341	17.055/5.8036/19.661/15.776	14.836	13.251	-0.15219	8.408	69.244	0.19053	0.40215	0.59785	0.80429	0.99996	False
G0403_4021	G0403	183.07/205.78/162.8/91.806	177.58/209.9/154.18/112.29	154.05	159.38	0.048841	2489.6	786.76	0.19034	0.57548	0.42452	0.84904	0.99996	True
G0111_1110	G0111	62.435/71.053/55.329/73.445	72.235/63.84/50.704/62.175	65.161	61.749	-0.076386	69.145	321.87	0.19017	0.42451	0.57549	0.84901	0.99996	False
G0030_293	G0030	380.96/315.59/268.13/416.19	411.34/270.84/268.01/408.31	340.34	332.29	-0.034441	4409.8	1792.9	0.19016	0.42459	0.57541	0.84918	0.99996	False
G0446_4457	G0446	17.99/23.069/34.049/46.923	22.072/19.345/26.904/41.759	28.542	26.322	-0.11274	169.83	136.58	0.19001	0.42042	0.57958	0.84084	0.99996	False
G0841_8404	G0841	178.84/170.71/153.22/127.51	195.64/161.53/156.25/138.27	156.28	161.65	0.048427	518.1	798.61	0.18999	0.57534	0.42466	0.84932	0.99996	True
G0764_7637	G0764	178.84/163.33/138.32/171.37	155.51/161.53/140.73/170.75	162.22	156.74	-0.049199	310.74	830.15	0.18992	0.42468	0.57532	0.84937	0.99996	False
G0705_7049	G0705	74.075/35.065/110.66/84.666	87.284/31.92/87.956/80.734	70.246	66.704	-0.073583	1031.2	348	0.18991	0.42464	0.57536	0.84929	0.99996	False
G0289_2888	G0289	110.05/128.26/118.11/177.49	83.271/176.04/137.62/169.82	131.16	136.06	0.052484	923.65	665.69	0.18977	0.57526	0.42474	0.84949	0.99996	True
G0995_9948	G0995	42.329/23.069/30.857/20.401	34.111/13.542/38.287/25.056	28.005	25.81	-0.11353	98.492	133.91	0.18967	0.42028	0.57972	0.84057	0.99996	False
G0935_9341	G0935	92.065/57.211/75.546/113.23	103.34/72.545/78.643/63.103	81.932	78.1	-0.06825	578	408.32	0.18963	0.42478	0.57522	0.84957	0.99996	False
G0217_2167	G0217	79.366/96.89/77.674/113.23	64.209/83.185/102.44/103.01	90.686	86.647	-0.064996	281.36	453.73	0.18962	0.4248	0.5752	0.8496	0.99996	False
G0820_8191	G0820	9.5239/60.902/78.738/62.224	18.059/61.905/62.086/52.895	41.112	43.789	0.08893	1083.6	199.51	0.18956	0.57441	0.42559	0.85119	0.99996	True
G0593_5922	G0593	31.746/41.524/25.537/36.723	32.104/35.789/41.391/34.335	33.346	35.747	0.097495	47.277	160.52	0.18953	0.57335	0.42665	0.8533	0.99996	True
G0823_8229	G0823	102.65/111.65/57.457/51.004	124.4/106.4/39.321/52.895	76.134	72.448	-0.07064	981.66	378.34	0.18949	0.42483	0.57517	0.84966	0.99996	False
G0025_247	G0025	53.969/47.984/45.753/51.004	70.228/42.56/70.364/36.191	49.581	52.53	0.081738	12.827	242.35	0.1894	0.5748	0.4252	0.8504	0.99996	True
G0432_4319	G0432	89.948/108.89/117.04/103.03	103.34/108.33/126.24/98.366	104.25	108.58	0.058252	130.4	524.41	0.18937	0.5751	0.4249	0.8498	0.99996	True
G0648_6479	G0648	26.455/34.142/42.561/46.923	26.085/27.084/41.391/46.399	36.651	34.132	-0.099871	83.566	177.07	0.18924	0.42326	0.57674	0.84651	0.99996	False
G0115_1149	G0115	59.26/34.142/53.201/38.763	54.176/31.92/55.878/33.407	45.198	42.391	-0.090448	141.81	220.14	0.18922	0.42429	0.57571	0.84859	0.99996	False
G0860_8593	G0860	20.106/29.528/39.369/7.1405	26.085/26.116/34.147/10.208	20.238	22.087	0.12046	207.96	95.578	0.18918	0.56669	0.43331	0.86661	0.99996	True
G0134_1332	G0134	13.757/43.37/26.601/8.1606	17.055/33.854/21.73/14.848	18.992	20.78	0.1236	265.64	89.476	0.18906	0.56527	0.43473	0.86947	0.99996	True
G0603_6027	G0603	109/113.5/111.72/192.79	87.284/108.33/125.21/193.02	127.77	122.96	-0.054945	1680.6	647.81	0.18906	0.42502	0.57498	0.85005	0.99996	False
G0487_4869	G0487	42.329/53.52/54.265/51.004	52.17/37.723/67.26/37.119	50.041	47.084	-0.08609	30.12	244.68	0.18902	0.42464	0.57536	0.84929	0.99996	False
G0594_5934	G0594	173.55/153.18/134.07/201.97	153.5/177.01/150.04/201.37	163.8	169.27	0.047116	849.71	838.58	0.18893	0.57492	0.42508	0.85015	0.99996	True
G0411_4109	G0411	86.773/116.27/53.201/88.746	105.34/131.55/48.634/58.463	83.081	79.236	-0.067527	679.97	414.27	0.1889	0.42507	0.57493	0.85014	0.99996	False
G0640_6393	G0640	132.28/127.34/145.77/121.39	139.45/127.68/114.86/125.28	131.39	126.52	-0.054154	108.01	666.93	0.18887	0.4251	0.5749	0.8502	0.99996	False
G0149_1484	G0149	27.514/57.211/42.561/109.15	41.134/75.447/30.008/98.366	52.014	55.027	0.079745	1327	254.71	0.18878	0.57463	0.42537	0.85074	0.99996	True
G0595_5950	G0595	65.609/70.13/40.433/44.883	67.218/72.545/43.46/49.183	53.758	56.822	0.07855	221.6	263.58	0.18873	0.57465	0.42535	0.8507	0.99996	True
G0673_6723	G0673	12.699/25.837/50.009/18.361	15.049/27.084/37.252/13.92	23.441	21.449	-0.1226	284.28	111.33	0.18872	0.41749	0.58251	0.83499	0.99996	False
G0857_8568	G0857	34.921/21.224/70.226/42.843	36.117/17.411/57.947/46.399	38.652	36.071	-0.097113	444.04	187.13	0.1887	0.4238	0.5762	0.84761	0.99996	False
G0058_579	G0058	92.065/70.13/61.714/80.586	98.32/72.545/63.121/58.463	75.278	71.629	-0.070718	173.49	373.93	0.1887	0.42514	0.57486	0.85027	0.99996	False
G0420_4193	G0420	67.726/37.833/56.393/58.144	62.202/33.854/64.156/49.183	53.841	50.775	-0.082997	158.02	264	0.18869	0.4249	0.5751	0.8498	0.99996	False
G0926_9259	G0926	88.89/59.98/44.689/38.763	96.313/59.003/44.495/45.471	55.132	58.235	0.077624	513.36	270.58	0.18863	0.57464	0.42536	0.85072	0.99996	True
G0249_2486	G0249	6.3493/12.919/19.152/9.1806	4.013/20.313/30.008/9.2798	10.967	12.309	0.15332	31.775	50.601	0.18863	0.54691	0.45309	0.90617	0.99996	True
G0932_9317	G0932	146.03/125.5/144.71/113.23	155.51/133.48/136.59/122.49	131.64	136.51	0.052075	251.57	668.22	0.1886	0.57479	0.42521	0.85041	0.99996	True
G0301_3010	G0301	45.503/82.126/34.049/44.883	52.17/77.381/33.113/33.407	48.89	45.976	-0.086835	450.81	238.84	0.18857	0.42477	0.57523	0.84953	0.99996	False
G0169_1684	G0169	31.746/42.447/46.817/23.462	19.062/40.625/32.078/44.543	34.884	32.439	-0.1018	113.31	168.22	0.1885	0.42318	0.57682	0.84636	0.99996	False
G0825_8248	G0825	46.561/37.833/24.473/62.224	38.124/44.494/38.287/31.551	40.476	37.836	-0.094907	257.7	196.3	0.18848	0.42414	0.57586	0.84828	0.99996	False
G0215_2143	G0215	53.969/39.679/81.93/69.365	59.192/48.363/78.643/66.815	59.068	62.279	0.07513	343.55	290.67	0.18834	0.57458	0.42542	0.85084	0.99996	True
G0886_8852	G0886	143.92/157.79/142.58/207.07	144.47/151.86/165.56/210.65	160.92	166.32	0.047354	921.85	823.25	0.1883	0.57468	0.42532	0.85064	0.99996	True
G0173_1725	G0173	125.93/90.431/93.634/84.666	126.41/86.087/114.86/85.374	97.477	101.64	0.059726	345.99	489.07	0.18822	0.57465	0.42535	0.85071	0.99996	True
G0865_8649	G0865	41.27/43.37/23.409/34.682	29.095/44.494/23.8/35.263	34.723	32.288	-0.10186	81.885	167.41	0.18821	0.42326	0.57674	0.84651	0.99996	False
G0182_1814	G0182	242.33/204.85/158.54/133.63	192.63/220.54/168.67/128.99	180.09	174.36	-0.046342	2370.1	925.37	0.18818	0.42537	0.57463	0.85074	0.99996	False
G0085_842	G0085	62.435/82.126/98.955/67.325	50.163/76.414/102.44/71.455	76.452	72.784	-0.06999	272.78	379.99	0.18816	0.42535	0.57465	0.8507	0.99996	False
G0998_9972	G0998	14.815/58.134/30.857/49.984	12.039/41.593/43.46/45.471	33.965	31.56	-0.10284	405.7	163.62	0.18807	0.42313	0.57687	0.84625	0.99996	False
G0182_1811	G0182	78.308/78.435/93.634/116.29	67.218/94.792/117.96/105.79	90.433	94.433	0.061774	323.24	452.41	0.18806	0.57458	0.42542	0.85084	0.99996	True
G0368_3671	G0368	130.16/147.64/86.186/77.525	123.4/147.02/86.921/95.582	106.45	110.81	0.057284	1168.7	535.93	0.18801	0.57456	0.42544	0.85087	0.99996	True
G0204_2031	G0204	157.67/147.64/145.77/128.53	136.44/177.98/163.49/126.21	144.51	149.62	0.049707	146.69	736.25	0.18799	0.57456	0.42544	0.85088	0.99996	True
G0916_9151	G0916	88.89/122.73/111.72/124.45	99.323/118.97/102.44/146.62	110.98	115.42	0.056186	269.32	559.62	0.18798	0.57455	0.42545	0.85089	0.99996	True
G0274_2736	G0274	165.08/158.72/170.24/191.77	176.57/149.93/175.91/208.8	171.02	176.59	0.045949	205.99	877.02	0.18798	0.57455	0.42545	0.85089	0.99996	True
G0866_8655	G0866	52.911/67.362/97.891/49.984	62.202/59.003/104.51/55.679	64.625	67.983	0.071995	488.56	319.13	0.18798	0.57449	0.42551	0.85102	0.99996	True
G0283_2829	G0283	134.39/144.87/122.36/179.53	120.39/149.93/141.76/192.09	143.81	148.9	0.049813	608.62	732.53	0.18797	0.57455	0.42545	0.8509	0.99996	True
G0952_9517	G0952	76.191/41.524/41.497/42.843	51.166/47.396/36.217/50.111	48.703	45.804	-0.086697	297.8	237.89	0.18795	0.425	0.575	0.85	0.99996	False
G0065_650	G0065	62.435/59.98/52.137/54.064	58.189/62.872/65.191/35.263	57	53.855	-0.080413	23.56	280.11	0.18787	0.4253	0.5747	0.8506	0.99996	False
G0847_8466	G0847	195.77/183.63/163.86/103.03	164.53/167.34/151.08/127.13	156.96	151.65	-0.049374	1724.6	802.23	0.18763	0.42558	0.57442	0.85116	0.99996	False
G0947_9469	G0947	74.075/107.04/121.3/108.13	90.293/101.56/119/112.29	100.99	105.21	0.058581	408.16	507.37	0.18763	0.57442	0.42558	0.85117	0.99996	True
G0666_6654	G0666	45.503/36.911/56.393/46.923	38.124/50.298/62.086/47.327	45.916	48.722	0.083812	64.02	223.77	0.1876	0.57395	0.42605	0.8521	0.99996	True
G0997_9969	G0997	105.82/140.26/177.69/102.01	120.39/118.97/165.56/97.438	128.07	123.29	-0.054442	1261.7	649.43	0.18757	0.42561	0.57439	0.85121	0.99996	False
G0967_9663	G0967	40.212/33.22/67.034/20.401	42.137/33.854/57.947/28.767	36.774	39.273	0.092424	402.73	177.69	0.18748	0.57312	0.42688	0.85376	0.99996	True
G0593_5923	G0593	32.805/25.837/42.561/13.261	30.098/31.92/48.634/13.92	26.31	28.41	0.10688	158.93	125.51	0.18745	0.5703	0.4297	0.85941	0.99996	True
G0765_7642	G0765	102.65/114.42/144.71/146.89	123.4/139.29/108.65/154.97	125.7	130.43	0.05288	489.65	636.94	0.18743	0.57434	0.42566	0.85133	0.99996	True
G0164_1633	G0164	112.17/89.508/46.817/106.09	159.52/94.792/37.252/105.79	84.04	87.877	0.063664	897.61	419.24	0.18738	0.57431	0.42569	0.85138	0.99996	True
G0857_8562	G0857	21.164/36.911/20.217/33.662	36.117/35.789/11.382/25.983	27.006	24.879	-0.11397	74.21	128.96	0.18733	0.42066	0.57934	0.84132	0.99996	False
G0823_8227	G0823	62.435/71.053/95.762/83.646	58.189/83.185/122.1/72.383	77.209	80.878	0.066139	213.95	383.9	0.18725	0.57425	0.42575	0.8515	0.99996	True
G0810_8096	G0810	38.096/31.374/58.522/119.35	38.124/32.887/66.225/125.28	53.764	56.804	0.07794	1690.2	263.61	0.18723	0.57406	0.42594	0.85187	0.99996	True
G0911_9107	G0911	130.16/141.18/162.8/147.91	109.36/121.88/191.43/150.33	145.04	139.95	-0.051173	186.61	739.01	0.18721	0.42575	0.57425	0.8515	0.99996	False
G0067_665	G0067	48.678/39.679/72.354/34.682	52.17/36.756/66.225/48.255	46.924	49.756	0.082824	284.03	228.87	0.18718	0.57383	0.42617	0.85234	0.99996	True
G0538_5376	G0538	104.76/128.26/73.418/184.63	104.34/134.45/64.156/172.6	116.18	111.65	-0.056887	2263.6	586.89	0.18702	0.42582	0.57418	0.85165	0.99996	False
G0641_6402	G0641	116.4/118.11/124.49/92.827	132.43/127.68/131.42/83.518	112.27	116.72	0.055556	192.88	566.4	0.18686	0.57411	0.42589	0.85177	0.99996	True
G0276_2758	G0276	146.03/146.72/146.84/162.19	163.53/166.37/134.52/159.61	150.3	155.47	0.048462	61.478	766.88	0.18664	0.57403	0.42597	0.85194	0.99996	True
G0153_1525	G0153	35.979/23.992/23.409/23.462	40.13/14.509/33.113/17.632	26.241	24.155	-0.11494	38.546	125.17	0.18646	0.42054	0.57946	0.84107	0.99996	False
G0122_1220	G0122	245.51/323.89/390.5/391.71	283.92/339.51/322.85/355.42	332.1	324.3	-0.034159	4843.2	1747.8	0.18643	0.42605	0.57395	0.85211	0.99996	False
G0574_5737	G0574	16.931/28.606/12.768/7.1405	10.033/27.084/18.626/5.5679	14.509	12.976	-0.15018	87.302	67.66	0.18641	0.40285	0.59715	0.8057	0.99996	False
G0608_6077	G0608	59.26/70.13/47.881/33.662	68.222/67.709/35.182/32.479	50.878	47.938	-0.084157	248.75	248.93	0.18632	0.42574	0.57426	0.85147	0.99996	False
G0268_2674	G0268	76.191/47.061/43.625/96.907	56.183/49.331/56.912/117.85	62.403	65.668	0.072448	656.21	307.73	0.18613	0.57375	0.42625	0.8525	0.99996	True
G0375_3750	G0375	75.133/84.894/124.49/115.27	84.274/86.087/130.38/114.14	97.814	101.94	0.058973	565.89	490.82	0.1861	0.57381	0.42619	0.85237	0.99996	True
G0399_3989	G0399	19.048/69.207/48.945/31.622	22.072/58.036/43.46/27.839	37.807	35.291	-0.096704	500.07	182.88	0.18605	0.42471	0.57529	0.84943	0.99996	False
G0519_5190	G0519	32.805/32.297/46.817/19.381	35.114/44.494/54.843/14.848	31.318	33.599	0.098408	128.63	150.4	0.18603	0.5715	0.4285	0.85699	0.99996	True
G0239_2383	G0239	104.76/57.211/43.625/45.903	110.36/58.036/35.182/42.687	58.865	55.699	-0.078387	836.54	289.64	0.18602	0.42606	0.57394	0.85211	0.99996	False
G0512_5111	G0512	144.98/99.659/221.32/164.23	145.47/116.07/195.57/181.88	151.38	156.55	0.04811	2590.8	772.65	0.1859	0.57374	0.42626	0.85253	0.99996	True
G0625_6244	G0625	92.065/49.829/38.305/102.01	72.235/47.396/62.086/103.01	65.076	68.409	0.070981	1013.8	321.44	0.18586	0.57366	0.42634	0.85267	0.99996	True
G0661_6606	G0661	109/57.211/54.265/45.903	97.316/56.102/68.295/51.039	62.784	66.051	0.072073	841.38	309.69	0.18567	0.57357	0.42643	0.85286	0.99996	True
G0011_102	G0011	30.688/44.293/19.152/17.341	31.101/41.593/19.661/24.128	25.928	27.992	0.10656	159.85	123.62	0.18566	0.5694	0.4306	0.8612	0.99996	True
G0544_5435	G0544	31.746/27.683/41.497/47.943	31.101/26.116/42.426/65.887	36.366	38.823	0.091908	85.701	175.64	0.18546	0.57227	0.42773	0.85547	0.99996	True
G0644_6439	G0644	273.02/250.99/285.16/293.78	266.87/272.77/281.46/309.95	275.26	282.29	0.036267	344.99	1438.1	0.18546	0.57356	0.42644	0.85287	0.99996	True
G0116_1153	G0116	63.493/76.589/30.857/48.963	68.222/65.774/39.321/51.967	52.069	55.031	0.078337	397.12	254.99	0.18545	0.57332	0.42668	0.85335	0.99996	True
G0633_6322	G0633	136.51/138.41/70.226/131.59	117.38/160.57/57.947/136.41	114.96	110.49	-0.056677	1097.4	580.47	0.18541	0.42645	0.57355	0.85291	0.99996	False
G0289_2881	G0289	19.048/42.447/53.201/8.1606	15.049/36.756/48.634/9.2798	24.373	22.377	-0.11822	482.99	115.93	0.18541	0.41961	0.58039	0.83921	0.99996	False
G0846_8459	G0846	44.445/37.833/48.945/61.204	40.13/41.593/62.086/61.247	47.376	50.195	0.081702	97.779	231.16	0.18539	0.57315	0.42685	0.8537	0.99996	True
G0082_811	G0082	177.78/141.18/155.35/136.69	164.53/149.93/159.35/154.97	151.94	157.1	0.047896	342.53	775.6	0.18538	0.57353	0.42647	0.85293	0.99996	True
G0519_5189	G0519	89.948/112.58/73.418/76.505	90.293/115.1/68.295/66.815	86.844	82.988	-0.064764	319.66	433.78	0.18515	0.42655	0.57345	0.85309	0.99996	False
G0540_5391	G0540	231.75/220.54/190.46/167.29	203.66/239.88/202.82/145.69	200.89	194.92	-0.043241	858.69	1036.7	0.18515	0.42656	0.57344	0.85311	0.99996	False
G0673_6730	G0673	78.308/60.902/24.473/58.144	53.173/63.84/43.46/57.535	51.051	53.977	0.07891	532.24	249.81	0.18514	0.57318	0.42682	0.85364	0.99996	True
G0444_4433	G0444	57.144/55.366/78.738/63.244	47.153/59.971/69.33/64.959	63.003	59.739	-0.075507	113.44	310.81	0.18512	0.42647	0.57353	0.85293	0.99996	False
G0034_339	G0034	80.424/59.98/64.906/77.525	65.212/62.872/93.129/77.022	70.191	73.643	0.068298	96.906	347.72	0.18508	0.57338	0.42662	0.85323	0.99996	True
G0188_1877	G0188	113.23/95.045/74.482/84.666	112.37/97.694/56.912/90.942	90.765	86.823	-0.063336	275.09	454.13	0.18495	0.42663	0.57337	0.85325	0.99996	False
G0704_7033	G0704	47.62/2.7683/25.537/16.321	42.137/5.8036/14.487/23.2	15.393	16.962	0.13183	433.89	71.944	0.18493	0.55799	0.44201	0.88402	0.99996	True
G0995_9945	G0995	17.99/27.683/30.857/23.462	21.068/7.7381/35.182/44.543	24.506	22.51	-0.11756	31.326	116.59	0.18485	0.41993	0.58007	0.83987	0.99996	False
G0868_8679	G0868	390.48/453.08/399.01/358.05	374.22/419.79/378.73/389.75	398.73	390.23	-0.030999	1559	2113.6	0.18483	0.42668	0.57332	0.85336	0.99996	False
G0415_4147	G0415	48.678/91.354/67.034/58.144	48.157/74.48/62.086/63.103	64.526	61.227	-0.074516	339.3	318.61	0.18479	0.42661	0.57339	0.85322	0.99996	False
G0016_159	G0016	0/20.301/10.64/8.1606	0/23.214/15.522/10.208	3.5679	4.3018	0.21495	121.28	15.779	0.18475	0.47672	0.52328	0.95344	0.99996	True
G0630_6299	G0630	182.01/126.42/100.02/111.19	166.54/126.71/101.41/138.27	126.48	131.16	0.051978	1339.3	641.03	0.18471	0.57327	0.42673	0.85346	0.99996	True
G0712_7113	G0712	155.56/201.16/143.64/173.41	146.48/176.04/124.17/213.44	167.09	161.69	-0.047144	627.88	856.09	0.1847	0.42673	0.57327	0.85347	0.99996	False
G0513_5128	G0513	83.599/93.199/78.738/129.55	87.284/123.81/90.025/96.51	94.42	98.437	0.059492	532.85	473.15	0.18468	0.57326	0.42674	0.85349	0.99996	True
G0372_3719	G0372	166.14/121.8/122.36/100.99	140.46/133.48/158.32/97.438	125.75	130.41	0.052063	757.16	637.21	0.18451	0.57319	0.42681	0.85361	0.99996	True
G0488_4876	G0488	202.12/217.77/300.06/188.71	175.57/252.46/258.69/193.95	223.44	217.16	-0.040927	2520.9	1157.8	0.18448	0.42682	0.57318	0.85363	0.99996	False
G0186_1860	G0186	49.736/46.138/48.945/35.703	55.179/37.723/62.086/24.128	44.75	42.029	-0.088464	42.081	217.87	0.18435	0.42617	0.57383	0.85235	0.99996	False
G0232_2315	G0232	73.017/85.817/126.62/61.204	87.284/76.414/123.14/70.527	83.481	87.242	0.062832	824.04	416.34	0.1843	0.5731	0.4269	0.85379	0.99996	True
G0273_2730	G0273	41.27/76.589/101.08/100.99	36.117/88.989/112.79/73.311	75.376	71.81	-0.068978	827.15	374.43	0.18427	0.42687	0.57313	0.85374	0.99996	False
G0207_2062	G0207	122.75/78.435/131.94/139.75	119.39/73.512/129.35/133.63	115.43	110.98	-0.05621	762.07	582.97	0.18427	0.4269	0.5731	0.8538	0.99996	False
G0137_1366	G0137	68.784/36.911/127.68/86.706	96.313/35.789/112.79/87.23	72.823	76.324	0.066836	1502.8	361.27	0.18417	0.57303	0.42697	0.85394	0.99996	True
G0781_7804	G0781	40.212/96.89/105.34/66.305	43.14/82.218/81.747/77.022	72.234	68.748	-0.070356	921.47	358.23	0.18416	0.4269	0.5731	0.85381	0.99996	False
G0224_2239	G0224	79.366/109.81/124.49/78.546	58.189/132.52/98.303/94.654	96.082	92.04	-0.061355	527.49	481.8	0.18415	0.42694	0.57306	0.85389	0.99996	False
G0977_9765	G0977	244.45/296.21/252.17/283.58	232.76/314.36/236.96/269.11	268.25	261.36	-0.037401	613.87	1400	0.18415	0.42695	0.57305	0.85389	0.99996	False
G0467_4667	G0467	52.911/93.199/56.393/83.646	67.218/110.27/62.086/61.247	69.451	72.865	0.068286	403.19	343.91	0.18414	0.57301	0.42699	0.85398	0.99996	True
G0504_5039	G0504	35.979/45.215/73.418/40.803	39.127/41.593/79.677/47.327	46.988	49.776	0.081453	287.04	229.2	0.18411	0.57263	0.42737	0.85474	0.99996	True
G0944_9439	G0944	77.25/88.585/70.226/78.546	94.307/81.251/84.851/69.599	78.383	82.018	0.064599	57.313	389.96	0.18409	0.57301	0.42699	0.85397	0.99996	True
G0988_9878	G0988	71.958/104.27/47.881/61.204	74.241/102.53/42.426/82.59	68.482	71.87	0.068697	590.13	338.93	0.18406	0.57297	0.42703	0.85405	0.99996	True
G0679_6787	G0679	55.027/25.837/39.369/25.502	49.16/33.854/24.834/25.983	34.57	32.195	-0.099686	200	166.65	0.18396	0.42489	0.57511	0.84978	0.99996	False
G0600_5997	G0600	38.096/23.992/25.537/71.405	39.127/30.953/39.321/45.471	35.939	38.362	0.091647	504.48	173.5	0.18393	0.5716	0.4284	0.8568	0.99996	True
G0215_2144	G0215	60.318/86.74/46.817/38.763	70.228/93.825/60.017/29.695	55.514	58.549	0.075467	451.45	272.53	0.18384	0.57277	0.42723	0.85447	0.99996	True
G0896_8960	G0896	154.5/115.35/117.04/150.97	162.53/112.2/123.14/161.47	133.21	137.99	0.050498	449.72	676.52	0.18381	0.57292	0.42708	0.85416	0.99996	True
G0110_1093	G0110	158.73/119.96/97.891/129.55	130.42/111.24/95.199/150.33	124.66	120.04	-0.054025	641.17	631.45	0.1838	0.42709	0.57291	0.85417	0.99996	False
G0829_8284	G0829	95.239/96.89/52.137/69.365	102.33/119.94/65.191/50.111	76.009	79.581	0.06541	473.27	377.7	0.18379	0.57289	0.42711	0.85422	0.99996	True
G0809_8087	G0809	142.86/172.56/117.04/151.99	149.49/174.11/105.55/182.81	144.71	149.7	0.048572	532.44	737.29	0.18375	0.57289	0.42711	0.85421	0.99996	True
G0322_3218	G0322	159.79/192.86/248.98/143.83	182.59/182.81/251.45/148.48	182.27	187.89	0.043609	2181.9	937.02	0.18373	0.57289	0.42711	0.85422	0.99996	True
G0561_5604	G0561	131.22/95.045/168.12/117.31	144.47/91.891/147.97/144.77	125.23	129.86	0.051938	949.64	634.48	0.1837	0.57288	0.42712	0.85425	0.99996	True
G0923_9226	G0923	50.794/43.37/39.369/43.863	31.101/44.494/54.843/38.975	44.164	41.473	-0.088613	22.558	214.91	0.18354	0.42645	0.57355	0.85289	0.99996	False
G0503_5030	G0503	52.911/71.053/23.409/39.783	56.183/68.676/24.834/46.399	43.265	45.927	0.084248	423.87	210.37	0.18353	0.5722	0.4278	0.85561	0.99996	True
G0160_1597	G0160	152.38/106.12/70.226/109.15	133.43/119.94/66.225/99.294	105.52	101.29	-0.058443	1151.8	531.04	0.1835	0.4272	0.5728	0.8544	0.99996	False
G0400_3996	G0400	135.45/162.41/98.955/100.99	105.34/162.5/125.21/118.78	121.77	126.32	0.052509	930.35	616.24	0.18331	0.57272	0.42728	0.85455	0.99996	True
G0942_9411	G0942	55.027/39.679/81.93/23.462	57.186/52.232/79.677/22.272	45.273	47.995	0.082455	648.64	220.52	0.18328	0.57222	0.42778	0.85556	0.99996	True
G0782_7817	G0782	10.582/35.065/19.152/8.1606	15.049/16.444/20.695/7.4239	15.534	13.972	-0.14316	157.82	72.626	0.18328	0.40703	0.59297	0.81406	0.99996	False
G0855_8544	G0855	126.99/95.045/108.53/114.25	112.37/108.33/105.55/99.294	110.6	106.28	-0.057048	176.01	557.66	0.18323	0.42731	0.57269	0.85461	0.99996	False
G0081_804	G0081	120.64/89.508/69.162/109.15	105.34/81.251/88.99/126.21	95.02	99.019	0.058865	518.27	476.27	0.18323	0.57269	0.42731	0.85462	0.99996	True
G0906_9053	G0906	58.202/52.598/17.024/25.502	69.225/59.003/13.452/31.551	33.967	36.31	0.093563	431.04	163.63	0.18315	0.57096	0.42904	0.85808	0.99996	True
G0736_7355	G0736	33.863/49.829/65.97/42.843	22.072/53.2/71.399/44.543	46.734	43.97	-0.086055	186.8	227.91	0.18309	0.4268	0.5732	0.8536	0.99996	False
G0261_2602	G0261	111.11/102.43/114.91/99.967	95.31/117.04/110.72/90.014	106.93	102.68	-0.057908	50.004	538.43	0.183	0.4274	0.5726	0.85479	0.99996	False
G0087_869	G0087	98.414/68.285/103.21/77.525	102.33/53.2/120.03/68.671	85.634	81.852	-0.064397	279.67	427.5	0.18292	0.42742	0.57258	0.85484	0.99996	False
G0524_5232	G0524	74.075/52.598/89.378/55.084	78.254/69.643/83.816/51.039	66.182	69.489	0.069329	302.69	327.11	0.18286	0.57249	0.42751	0.85501	0.99996	True
G0607_6063	G0607	81.482/119.96/82.994/144.85	82.267/90.923/117.96/155.9	104.12	108.3	0.056303	956.21	523.73	0.1828	0.57252	0.42748	0.85495	0.99996	True
G0643_6427	G0643	283.6/285.13/206.42/285.62	259.84/266/222.48/279.32	262.77	256	-0.037495	1543.8	1370.3	0.1828	0.42748	0.57252	0.85495	0.99996	False
G0864_8639	G0864	94.181/73.821/70.226/59.164	83.271/89.956/80.712/57.535	73.313	76.799	0.066134	215.15	363.8	0.18276	0.57248	0.42752	0.85504	0.99996	True
G0942_9415	G0942	41.27/34.142/13.832/25.502	34.111/38.691/11.382/44.543	26.562	28.619	0.10387	145.66	126.75	0.18275	0.56855	0.43145	0.8629	0.99996	True
G0192_1915	G0192	120.64/72.898/113.85/97.927	100.33/86.087/102.44/93.726	99.51	95.428	-0.059824	454.22	499.67	0.18264	0.42754	0.57246	0.85508	0.99996	False
