"","sgRNA","logFC","logCPM","PValue"
"1410","G0141_1410",-0.316900095804948,6.45645014478426,0.69751409799793
"1411","G0142_1411",-0.880769419346649,5.85048461298766,0.22603185682725
"1412","G0142_1412",-0.0887134945109201,6.15932645720729,1
"1413","G0142_1413",-0.425688713327708,7.93765166655284,0.141632416604576
"1414","G0142_1414",0.275973418909554,5.72999881483434,0.647928606572182
"1415","G0142_1415",-0.221489467168503,8.02004160213334,0.530965720345782
"1416","G0142_1416",-0.477766538332934,6.69508036638792,0.620826602913439
"1417","G0142_1417",-0.0344370665108073,6.06191226849767,0.869871297899698
"1418","G0142_1418",-1.16567366895419,5.07607578459806,0.429035418617745
"1419","G0142_1419",0.28609364621655,6.80110782542385,0.513161819547437
"1420","G0142_1420",-0.368020652936945,6.22479222342146,0.66912233684713
"1421","G0143_1421",-0.694701817375849,6.27276151065276,0.322465539612069
"1422","G0143_1422",0.613470815268867,5.58586402043575,0.535792326755713
"1423","G0143_1423",-0.22327821111039,7.83424795455221,0.479327608635689
"1424","G0143_1424",-0.285436193401209,7.12751321776982,0.547664956203682
"1425","G0143_1425",-0.694133987408599,6.26490028202073,0.183636894949774
"1426","G0143_1426",-0.282663481134438,5.98434120193789,0.858691337308604
"1427","G0143_1427",-1.11258508739858,6.56360113703239,0.010009446394176
"1428","G0143_1428",0.816543191976243,7.66105167843774,0.0151267255516558
"1429","G0143_1429",0.151173495828427,6.29886283724154,1
"1430","G0143_1430",-0.109324980511161,6.09658676167129,0.861888605669346
"1431","G0144_1431",-0.677017795945645,6.51197415031491,0.331629278241913
"1432","G0144_1432",-0.908807565951166,6.44864044821327,0.0646308939644748
"1433","G0144_1433",-0.0634119612358244,6.06985030238145,0.865863431795706
"1434","G0144_1434",0.211704368548674,6.90567782711266,0.571862323937936
"1435","G0144_1435",-0.303935281986102,7.52623964971408,0.346940741740076
"1436","G0144_1436",-0.1085825052586,7.19900101337545,0.833065613450339
"1437","G0144_1437",0.213759491117235,6.47050492715745,0.669516102781117
"1438","G0144_1438",0.00434653295953911,7.84430814181465,1
"1439","G0144_1439",-0.410938590217523,8.01299910783949,0.17325420166823
"1440","G0144_1440",-0.541498144178389,6.26362165147478,0.41946477542657
"1441","G0145_1441",-0.575396411611517,6.79555223772867,0.134741441089014
"1442","G0145_1442",-1.05575383785328,6.24748728284579,0.107909602310585
"1443","G0145_1443",-2.27747460463183,5.10114979349021,0.120485900014229
"1444","G0145_1444",-0.228666055025705,7.3650162258353,0.591387453443562
"1445","G0145_1445",-0.630319093617433,7.98230529612687,0.0376730604771905
"1446","G0145_1446",-0.770449075785141,5.80029931587227,0.263665143632847
"1447","G0145_1447",-0.698915780150884,6.28772454927977,0.325939171683089
"1448","G0145_1448",-0.616779016555692,7.73198338136609,0.0511289025942514
"1449","G0145_1449",-0.976638899702614,5.74153850382638,0.185189474592348
"1450","G0145_1450",-0.339089239174979,7.49118163678716,0.28021105615081
"1451","G0146_1451",-0.959709121185621,5.42255304959179,0.518846562256729
"1452","G0146_1452",-0.421668351950306,6.95279720400807,0.208824487187655
"1453","G0146_1453",-0.468970853015388,6.09881424770349,0.357207255051635
"1454","G0146_1454",-1.03169272323336,6.33467989667146,0.145006720405401
"1455","G0146_1455",-0.264421212461351,7.8802851175612,0.573737758120625
"1456","G0146_1456",-0.292779426954179,5.96524053060911,0.867129501474399
"1457","G0146_1457",-0.935136711666803,6.4612030934549,0.0453901412210964
"1458","G0146_1458",-0.227876075753538,6.50709793793071,0.777117226252756
"1459","G0146_1459",-0.126671123141657,6.92775958193575,1
"1460","G0146_1460",-0.223387321920731,5.4213976722737,0.999999999999999
"1461","G0147_1461",2.92038348733755,8.47839479313352,2.85565173530013e-10
"1462","G0147_1462",1.73794159980206,6.52834751481132,0.0235448178741386
"1463","G0147_1463",2.5838766992641,9.87292290241361,6.00589528948363e-43
"1464","G0147_1464",0.668173957029856,6.39528071520413,0.487530224033467
"1465","G0147_1465",0.992415355325927,6.36646595004252,0.143607633629469
"1466","G0147_1466",2.46994172093209,9.72211097503886,7.18669880713839e-12
"1467","G0147_1467",2.41542631295354,10.1042362073079,1.00897320689874e-20
"1468","G0147_1468",2.61139635231358,8.51439062387415,2.22452829896416e-08
"1469","G0147_1469",2.63545193200404,8.95002598929127,7.00756038642006e-11
"1470","G0147_1470",2.4605169840784,9.96707281180698,1.50208999353182e-17
"1471","G0148_1471",-1.35366393727901,5.52750925330412,0.142662314235666
"1472","G0148_1472",-0.798419788651992,5.90239422845727,0.201658525165922
"1473","G0148_1473",-2.32135939480572,5.72802948725894,0.019323927200862
"1474","G0148_1474",-1.41775159689562,5.13259050302551,0.282135214355309
"1475","G0148_1475",-2.80013030577167,4.80300990938488,0.260254513391612
"1476","G0148_1476",-1.6422002534687,5.62305947939873,0.101801996688776
"1477","G0148_1477",-1.65933857024408,5.63880585614056,0.119216062338976
"1478","G0148_1478",-1.19846354204809,5.4773346801876,0.244155984705071
"1479","G0148_1479",-1.49309148328724,5.36902069618347,0.0798259648975712
"1480","G0148_1480",-1.42918281377394,5.85014995558154,0.0533244204393021
"1481","G0149_1481",-1.74678008567474,5.47486672315648,0.089441414919782
"1482","G0149_1482",1.56226092960377,4.64053153764802,1
"1483","G0149_1483",0.131758290413811,5.25190782918004,0.999999999999996
"1484","G0149_1484",-1.72389314748518,5.65365340429953,0.0238063327082709
"1485","G0149_1485",-2.09647408639632,5.07662759760478,0.153748341187614
"1486","G0149_1486",-1.29235918920324,5.60157435528385,0.130627896176909
"1487","G0149_1487",-0.56282925320796,5.2659363757626,0.776317714743134
"1488","G0149_1488",-0.0685018415641402,5.46894727598947,1
"1489","G0149_1489",0.61933793626814,5.13515531987641,0.726840046739932
"1490","G0149_1490",0.0332007381339524,4.87301226338804,1
"1491","G0150_1491",-0.898498242386505,5.68669517436028,0.513225805280731
"1492","G0150_1492",-0.976267335249632,5.89587849930934,0.193720860131422
"1493","G0150_1493",-0.573456011605782,7.64842119162148,0.0763382111052393
"1494","G0150_1494",0.0017567825869768,6.61023520218946,1
"1495","G0150_1495",-0.851591179188136,7.36798310475181,0.0275459533157688
"1496","G0150_1496",-0.360729731378615,7.53054195793625,0.247670843844971
"1497","G0150_1497",-0.0900319748617961,6.16578762623151,0.999999999999999
"1498","G0150_1498",-0.448080032987977,5.69292502302187,0.511708051042827
"1499","G0150_1499",-0.0421664520991627,6.34900681601769,1
"1500","G0150_1500",0.669544490046784,6.61768409651755,0.285192873405992
"1501","G0151_1501",0.153581781809026,6.52765813344865,0.684880344521962
"1502","G0151_1502",-0.0209961883387316,5.98939569577209,0.999999999999998
"1503","G0151_1503",-0.453844974585561,6.05567072544133,0.721003999113495
"1504","G0151_1504",-0.49098335934376,6.19100727075921,0.685024835478599
"1505","G0151_1505",-1.5851349427519,5.91221031132766,0.0107104733548849
"1506","G0151_1506",0.827484569749285,6.16506919029333,0.287523794796834
"1507","G0151_1507",-0.0360054435750336,7.5952319071593,0.875612179791662
"1508","G0151_1508",1.22401039723589,5.59910273426538,0.148416132459412
"1509","G0151_1509",-0.00278112059027233,5.6365930596343,1
"1510","G0151_1510",-0.630706390590207,5.63841066461686,0.67793858563927
"1511","G0152_1511",-0.686382181937156,6.39866364123948,0.268505778706199
"1512","G0152_1512",0.109471501344107,7.42900266580093,0.852715388825714
"1513","G0152_1513",-0.114853761213644,5.4383649886087,1
"1514","G0152_1514",-0.585310560451596,7.56072250607146,0.0868483960005891
"1515","G0152_1515",0.0527093860700819,5.90547699552938,0.999999999999997
"1516","G0152_1516",-0.512955627397243,6.96118605541832,0.314451567917009
"1517","G0152_1517",0.18358656726525,6.4055948303713,0.715144071121483
"1518","G0152_1518",0.25091935455341,6.01269518550274,0.750205116978293
"1519","G0152_1519",-0.588159135051134,7.99922462321322,0.0770658384309536
"1520","G0152_1520",-0.393051279155365,6.81635933017377,0.535557642802072
"1521","G0153_1521",0.53889237298784,7.18961733997452,0.149500623821155
"1522","G0153_1522",-0.921458990478217,6.08106343353174,0.250340109232295
"1523","G0153_1523",-0.303941240633131,6.88710185555912,0.467479908687783
"1524","G0153_1524",-0.775029537313908,7.38771867882379,0.0182928519682518
"1525","G0153_1525",-0.112146232897451,6.40473424157775,0.776850050355597
"1526","G0153_1526",-0.607458004830403,7.7514853487363,0.0427441254628374
"1527","G0153_1527",0.143662918609782,6.61816082034023,0.919783378138389
"1528","G0153_1528",0.210963714533561,6.22137042889742,0.876348740128894
"1529","G0153_1529",-0.565686791871713,6.06932783112014,0.442700731458005
"1530","G0153_1530",-0.137891810684341,6.14816305485435,1
"1531","G0154_1531",0.627454109643206,5.41187833647895,0.555747979511441
"1532","G0154_1532",-0.627239873155619,6.84255204711954,0.121360774285902
"1533","G0154_1533",0.105172830985198,7.45022008428218,0.726828223069935
"1534","G0154_1534",0.294546595667568,6.78221094102883,0.593124894267881
"1535","G0154_1535",-0.215573305424327,6.35278051289372,0.746294131619025
"1536","G0154_1536",-0.544297500681423,6.21908396328701,0.539793096344543
"1537","G0154_1537",0.0499967577157898,5.87212422819431,0.999999999999987
"1538","G0154_1538",0.180649792395246,5.51904160227495,1
"1539","G0154_1539",0.682310700587266,5.99118156879416,0.44786859889974
"1540","G0154_1540",0.250216961495808,6.54152661091616,0.572895246388632
"1541","G0155_1541",-0.152794072823871,6.81144918172531,0.789681350277212
"1542","G0155_1542",-0.785138622666887,6.34498276318759,0.240282566957039
"1543","G0155_1543",-0.861788912280097,6.83359137024028,0.104544195206833
"1544","G0155_1544",-0.0355367142098378,6.36569606923525,1
"1545","G0155_1545",-0.180765695858158,7.05332058089375,0.825612984206458
"1546","G0155_1546",-0.692042299025476,5.5531557605777,0.424286065070323
"1547","G0155_1547",-0.333836226853561,7.42375565636686,0.326644277531011
"1548","G0155_1548",-1.27590879133596,5.78008104652882,0.0975800888385028
"1549","G0155_1549",-0.945388271268979,6.5842826913689,0.0563575331751875
"1550","G0155_1550",-0.351366783903118,6.1405128510601,0.585243093367463
"1551","G0156_1551",-0.719074957280146,5.6702608409761,0.742214508311919
"1552","G0156_1552",-0.109914295473154,6.42214830120627,0.8909632141242
"1553","G0156_1553",-0.774521433969837,6.39641989227565,0.149831329060419
"1554","G0156_1554",0.387171641772148,5.86830399714334,0.726595510188585
"1555","G0156_1555",-0.472747867142868,6.82671674408338,0.31358736067145
"1556","G0156_1556",0.379380777025747,6.90037328462375,0.369420283364891
"1557","G0156_1557",-0.275679227893058,7.84934149212352,0.417831956215176
"1558","G0156_1558",-0.647971475779186,5.89298542739351,0.579345284362835
"1559","G0156_1559",0.0612350941596328,7.31260276604328,0.784423244551893
"1560","G0156_1560",-0.826013051118776,6.98955783380926,0.0344882675034507
"1561","G0157_1561",-0.987605512233234,6.78836283836287,0.0403858818070593
"1562","G0157_1562",-0.344462821223333,6.44029848595402,0.450928058254784
"1563","G0157_1563",-0.368550245240556,7.41207807859875,0.243573940101607
"1564","G0157_1564",-0.187168840852402,6.73628659093457,0.648425203702076
"1565","G0157_1565",-0.27937166178563,7.12619518142503,0.508857703390523
"1566","G0157_1566",-0.091712923976767,6.05848484833365,0.868830761916261
"1567","G0157_1567",-1.0775806905458,5.81689896967408,0.192642947617935
"1568","G0157_1568",-0.15057922376463,6.84521358621332,0.705289921177936
"1569","G0157_1569",0.100889322657906,6.77553078673813,0.800673516757261
"1570","G0157_1570",0.41009521732687,6.27929783818406,0.356162374532576
"1571","G0158_1571",-0.125306788854876,7.49598849171648,0.816882884665461
"1572","G0158_1572",-0.214126428844869,7.62055780312735,0.679535113276612
"1573","G0158_1573",-0.415954322566047,6.81711273863091,0.378963182036516
"1574","G0158_1574",-0.429173965865373,6.43976550303995,0.710865076762764
"1575","G0158_1575",-0.167633257287688,6.30773036536186,0.999999999999998
"1576","G0158_1576",-0.174144059018098,7.08783867436091,0.919115434819049
"1577","G0158_1577",-0.551477751704094,7.15057956032194,0.142395751415324
"1578","G0158_1578",-0.882149889386147,5.73440897806605,0.415185043564769
"1579","G0158_1579",0.407485935027785,6.27875099535583,0.486076590594966
"1580","G0158_1580",-0.689406149199277,6.83592030858728,0.117080692763558
"1581","G0159_1581",-0.0722785102669909,5.99377923728528,1
"1582","G0159_1582",-0.10010733160625,7.8003748698652,0.668790175742923
"1583","G0159_1583",-0.454846817731078,5.88883313384243,1
"1584","G0159_1584",-0.791938441915524,6.59370569170914,0.140429245455466
"1585","G0159_1585",-0.763443749130165,6.50562692142741,0.112237199238958
"1586","G0159_1586",-1.33279962735036,5.80691455018622,0.121647766086138
"1587","G0159_1587",-0.462745450382314,6.57997412205481,0.316068410598329
"1588","G0159_1588",-0.731700073818543,7.25397912001056,0.0365806817213412
"1589","G0159_1589",-0.87040532727645,6.24332701932347,0.240522691925106
"1590","G0159_1590",-0.129217479004761,7.22361766479559,1
"1591","G0160_1591",-0.142578684202124,7.4494815916772,0.790413416734313
"1592","G0160_1592",-1.98385133199804,5.36500358822185,0.114216870274795
"1593","G0160_1593",-0.593339014794607,6.01007985497904,0.43910657996247
"1594","G0160_1594",-0.602410107060923,6.02080072712054,0.429751283660449
"1595","G0160_1595",0.214211781716855,5.41838324679556,1
"1596","G0160_1596",0.290284011635132,6.79229855446573,0.5148022193717
"1597","G0160_1597",-0.818316722848428,5.60477401380951,0.458581849825081
"1598","G0160_1598",-0.496421296980688,7.4666148115923,0.20025644397066
"1599","G0160_1599",0.75770001160469,5.97997592331204,0.279568164912126
"1600","G0160_1600",0.292131098952381,6.44587723382515,0.886029782389292
"1601","G0161_1601",-0.696179568058727,5.87338194974866,0.524618808089101
"1602","G0161_1602",-0.566643890800484,6.82327867965557,0.276925267823935
"1603","G0161_1603",-0.210725808833304,7.394777922184,0.827806616159859
"1604","G0161_1604",-0.0999892868484573,6.44666628817084,0.89952386907021
"1605","G0161_1605",-0.491932162630895,6.52724442137817,0.400061623930331
"1606","G0161_1606",-1.09919481746212,6.13492517258806,0.061808606774307
"1607","G0161_1607",0.212266161561549,5.95726602943972,0.999999999999999
"1608","G0161_1608",-0.255405707150149,6.89788358883237,0.750368167799885
"1609","G0161_1609",-0.499516194289972,6.26635787237989,0.485361011452771
"1610","G0161_1610",-0.633006085674002,6.70784172599028,0.186000305319392
"1611","G0162_1611",-0.0133005263615196,6.173256494303,0.999999999999999
"1612","G0162_1612",-0.0378513274472835,6.05515405168801,0.999999999999998
"1613","G0162_1613",-0.602501766293118,8.08404095594992,0.0428204396476898
"1614","G0162_1614",-1.2032105295785,6.72987855663707,0.0900184432371633
"1615","G0162_1615",-0.189808385318935,5.83367844138092,0.70707984363311
"1616","G0162_1616",0.290167061656519,5.19210354530102,0.999999999999999
"1617","G0162_1617",-0.201817754976137,7.00911198866361,0.579851281592331
"1618","G0162_1618",-0.727601734830726,5.80255788667056,0.481195268767042
"1619","G0162_1619",-0.527280901006228,8.77942602858333,0.0415499019186414
"1620","G0162_1620",-0.356539183954153,5.46319520895187,0.999999999999998
"1621","G0163_1621",-0.540603701627043,8.61789958720984,0.0234974718495397
"1622","G0163_1622",-0.446783710323204,5.97962166729998,0.417298425828006
"1623","G0163_1623",0.159856506654107,7.68422100281509,0.699521452787816
"1624","G0163_1624",-0.0889818514623035,7.37830449108962,0.839741415996222
"1625","G0163_1625",-0.661800550481199,6.88711584607063,0.157313506589613
"1626","G0163_1626",-0.482779676265171,7.63706090004971,0.176316312202533
"1627","G0163_1627",-0.391369115734541,6.28196860605077,0.705118059235552
"1628","G0163_1628",-0.144720276045429,5.84661160222312,0.999999999999999
"1629","G0163_1629",-0.42184548289882,7.51985456702323,0.335309645963584
"1630","G0163_1630",-0.450821043825319,6.74572621864783,0.411368099843576
"1631","G0164_1631",-0.277959309292106,7.48752233030737,0.60930531836029
"1632","G0164_1632",-0.449599233204722,6.47945853541952,0.384291168763517
"1633","G0164_1633",-0.847568355766603,6.00852116649097,0.479949439477655
"1634","G0164_1634",-0.548008972735005,6.57440112122136,0.15614916488445
"1635","G0164_1635",-0.139227284674481,8.44913146991408,0.679716021475283
"1636","G0164_1636",-0.7349955735352,7.08681039281824,0.0795100822810349
"1637","G0164_1637",-0.323607680256927,6.58746261196301,0.57692462838184
"1638","G0164_1638",-0.359338797422277,5.89068977263467,0.680357306439054
"1639","G0164_1639",-0.170173163837227,6.82443718142123,0.903503952916503
"1640","G0164_1640",-0.69467904124953,6.93089961103438,0.109004979516777
